GENE	mhat	thetahat	sample	ahat	bhat	bestmod	phet	pierr	tot	serr	true_status	piescape	aescape	bescape	AD_hap1	ANNO	CHROM	gender	AD_hap2
gene_test_41	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	155	0	test_escape	0.4	60	90	59	gene_test_41	X	female	96
gene_test_41	0.1	150	sample7	15.8	134.2	BB			155	0	test_escape	0.4	60	90	77	gene_test_41	X	female	78
gene_test_41	0.1	150	sample8	15.8	134.2	BB			155	0	test_escape	0.5	75	75	82	gene_test_41	X	female	73
gene_test_41	0.1	150	sample9	15.8	134.2	BB			155	0	test_escape	0.5	75	75	82	gene_test_41	X	female	73
gene_test_41	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	155	0	test_escape	0.5	75	75	84	gene_test_41	X	female	71
gene_test_41	0.25	150	sample11	38	112	MM	0.9	0.01	155	0	test_escape	0.4	60	90	58	gene_test_41	X	female	97
gene_test_41	0.25	150	sample12	38	112	MM	0.9	0.01	155	0	test_escape	0.5	75	75	79	gene_test_41	X	female	76
gene_test_41	0.25	150	sample13	38	112	BB			155	0	test_escape	0.4	60	90	59	gene_test_41	X	female	96
gene_test_41	0.25	150	sample14	38	112	BB			155	0	test_escape	0.4	60	90	45	gene_test_41	X	female	110
gene_test_41	0.25	150	sample15	38	112	BB			155	0	test_escape	0.4	60	90	56	gene_test_41	X	female	99
gene_test_41	0.25	150	sample16	38	112	MM	0.9	0.01	155	0	test_escape	0.4	60	90	66	gene_test_41	X	female	89
gene_test_41	0.25	150	sample17	38	112	MM	0.9	0.01	155	0	test_escape	0.4	60	90	46	gene_test_41	X	female	109
gene_test_41	0.25	150	sample18	38	112	MM	0.9	0.01	155	0	test_escape	0.5	75	75	88	gene_test_41	X	female	67
gene_test_41	0.25	150	sample19	38	112	BB			155	0	test_escape	0.4	60	90	63	gene_test_41	X	female	92
gene_test_41	0.25	150	sample20	38	112	BB			155	0	test_escape	0.4	60	90	64	gene_test_41	X	female	91
gene_test_41	0.1	500	sample21	50.8	449.2	BB			155	0	test_escape	0.4	200	300	62	gene_test_41	X	female	93
gene_test_41	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	155	0	test_escape	0.4	200	300	63	gene_test_41	X	female	92
gene_test_41	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	155	0	test_escape	0.4	200	300	54	gene_test_41	X	female	101
gene_test_41	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	155	0	test_escape	0.5	250	250	79	gene_test_41	X	female	76
gene_test_41	0.1	500	sample25	50.8	449.2	BB			155	0	test_escape	0.4	200	300	76	gene_test_41	X	female	79
gene_test_41	0.1	500	sample26	50.8	449.2	BB			155	0	test_escape	0.5	250	250	78	gene_test_41	X	female	77
gene_test_41	0.1	500	sample27	50.8	449.2	BB			155	0	test_escape	0.4	200	300	48	gene_test_41	X	female	107
gene_test_41	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	155	0	test_escape	0.4	200	300	66	gene_test_41	X	female	89
gene_test_41	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	155	0	test_escape	0.5	250	250	67	gene_test_41	X	female	88
gene_test_41	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	155	0	test_escape	0.4	200	300	64	gene_test_41	X	female	91
gene_test_41	0.25	500	sample31	125.5	374.5	BB			155	0	test_escape	0.4	200	300	60	gene_test_41	X	female	95
gene_test_41	0.25	500	sample32	125.5	374.5	BB			155	0	test_escape	0.4	200	300	47	gene_test_41	X	female	108
gene_test_41	0.25	500	sample33	125.5	374.5	BB			155	0	test_escape	0.5	250	250	73	gene_test_41	X	female	82
gene_test_41	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	155	0	test_escape	0.5	250	250	66	gene_test_41	X	female	89
gene_test_41	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	155	0	test_escape	0.4	200	300	76	gene_test_41	X	female	79
gene_test_41	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	155	0	test_escape	0.4	200	300	75	gene_test_41	X	female	80
gene_test_41	0.25	500	sample37	125.5	374.5	BB			155	0	test_escape	0.4	200	300	71	gene_test_41	X	female	84
gene_test_41	0.25	500	sample38	125.5	374.5	BB			155	0	test_escape	0.4	200	300	53	gene_test_41	X	female	102
gene_test_41	0.25	500	sample39	125.5	374.5	BB			155	0	test_escape	0.5	250	250	71	gene_test_41	X	female	84
gene_test_41	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	155	0	test_escape	0.5	250	250	83	gene_test_41	X	female	72
gene_test_43	0.1	150	sample1	15.8	134.2	BB			199	0	test_subject				16	gene_test_43	X	female	183
gene_test_43	0.1	150	sample2	15.8	134.2	BB			199	0	test_subject				19	gene_test_43	X	female	180
gene_test_43	0.1	150	sample3	15.8	134.2	BB			199	0	test_subject				25	gene_test_43	X	female	174
gene_test_43	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	199	0	test_subject				30	gene_test_43	X	female	169
gene_test_43	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	199	0	test_subject				19	gene_test_43	X	female	180
gene_test_43	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	199	0	test_subject				15	gene_test_43	X	female	184
gene_test_43	0.1	150	sample7	15.8	134.2	BB			199	0	test_subject				26	gene_test_43	X	female	173
gene_test_43	0.1	150	sample8	15.8	134.2	BB			199	0	test_subject				19	gene_test_43	X	female	180
gene_test_43	0.1	150	sample9	15.8	134.2	BB			199	0	test_subject				14	gene_test_43	X	female	185
gene_test_43	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	199	0	test_subject				18	gene_test_43	X	female	181
gene_test_43	0.25	150	sample11	38	112	MM	0.9	0.01	199	0	test_subject				51	gene_test_43	X	female	148
gene_test_43	0.25	150	sample12	38	112	MM	0.9	0.01	199	0	test_subject				41	gene_test_43	X	female	158
gene_test_43	0.25	150	sample13	38	112	BB			199	0	test_subject				58	gene_test_43	X	female	141
gene_test_43	0.25	150	sample14	38	112	BB			199	0	test_subject				62	gene_test_43	X	female	137
gene_test_43	0.25	150	sample15	38	112	BB			199	0	test_subject				54	gene_test_43	X	female	145
gene_test_43	0.25	150	sample16	38	112	MM	0.9	0.01	199	0	test_subject				45	gene_test_43	X	female	154
gene_test_43	0.25	150	sample17	38	112	MM	0.9	0.01	199	0	test_subject				56	gene_test_43	X	female	143
gene_test_43	0.25	150	sample18	38	112	MM	0.9	0.01	199	0	test_subject				40	gene_test_43	X	female	159
gene_test_43	0.25	150	sample19	38	112	BB			199	0	test_subject				29	gene_test_43	X	female	170
gene_test_43	0.25	150	sample20	38	112	BB			199	0	test_subject				41	gene_test_43	X	female	158
gene_test_43	0.1	500	sample21	50.8	449.2	BB			199	0	test_subject				28	gene_test_43	X	female	171
gene_test_43	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	199	0	test_subject				13	gene_test_43	X	female	186
gene_test_43	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	199	0	test_subject				19	gene_test_43	X	female	180
gene_test_43	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	199	0	test_subject				29	gene_test_43	X	female	170
gene_test_43	0.1	500	sample25	50.8	449.2	BB			199	0	test_subject				25	gene_test_43	X	female	174
gene_test_43	0.1	500	sample26	50.8	449.2	BB			199	0	test_subject				18	gene_test_43	X	female	181
gene_test_43	0.1	500	sample27	50.8	449.2	BB			199	0	test_subject				21	gene_test_43	X	female	178
gene_test_43	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	199	0	test_subject				12	gene_test_43	X	female	187
gene_test_43	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	199	0	test_subject				26	gene_test_43	X	female	173
gene_test_43	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	199	0	test_subject				14	gene_test_43	X	female	185
gene_test_43	0.25	500	sample31	125.5	374.5	BB			199	0	test_subject				55	gene_test_43	X	female	144
gene_test_43	0.25	500	sample32	125.5	374.5	BB			199	0	test_subject				46	gene_test_43	X	female	153
gene_test_43	0.25	500	sample33	125.5	374.5	BB			199	0	test_subject				42	gene_test_43	X	female	157
gene_test_43	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	199	0	test_subject				44	gene_test_43	X	female	155
gene_test_43	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	199	0	test_subject				39	gene_test_43	X	female	160
gene_test_43	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	199	0	test_subject				59	gene_test_43	X	female	140
gene_test_43	0.25	500	sample37	125.5	374.5	BB			199	0	test_subject				58	gene_test_43	X	female	141
gene_test_43	0.25	500	sample38	125.5	374.5	BB			199	0	test_subject				56	gene_test_43	X	female	143
gene_test_43	0.25	500	sample39	125.5	374.5	BB			199	0	test_subject				43	gene_test_43	X	female	156
gene_test_43	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	199	0	test_subject				48	gene_test_43	X	female	151
gene_test_48	0.1	150	sample1	15.8	134.2	BB			26	0	test_escape	0.4	60	90	9	gene_test_48	X	female	17
gene_test_48	0.1	150	sample2	15.8	134.2	BB			26	0	test_escape	0.5	75	75	13	gene_test_48	X	female	13
gene_test_48	0.1	150	sample3	15.8	134.2	BB			26	0	test_escape	0.5	75	75	12	gene_test_48	X	female	14
gene_test_48	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	26	0	test_escape	0.5	75	75	9	gene_test_48	X	female	17
gene_test_48	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	26	0	test_escape	0.4	60	90	10	gene_test_48	X	female	16
gene_test_48	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	26	0	test_escape	0.5	75	75	16	gene_test_48	X	female	10
gene_test_48	0.1	150	sample7	15.8	134.2	BB			26	0	test_escape	0.5	75	75	11	gene_test_48	X	female	15
gene_test_48	0.1	150	sample8	15.8	134.2	BB			26	0	test_escape	0.4	60	90	7	gene_test_48	X	female	19
gene_test_48	0.1	150	sample9	15.8	134.2	BB			26	0	test_escape	0.5	75	75	14	gene_test_48	X	female	12
gene_test_48	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	26	0	test_escape	0.5	75	75	11	gene_test_48	X	female	15
gene_test_48	0.25	150	sample11	38	112	MM	0.9	0.01	26	0	test_escape	0.5	75	75	18	gene_test_48	X	female	8
gene_test_48	0.25	150	sample12	38	112	MM	0.9	0.01	26	0	test_escape	0.5	75	75	16	gene_test_48	X	female	10
gene_test_48	0.25	150	sample13	38	112	BB			26	0	test_escape	0.4	60	90	12	gene_test_48	X	female	14
gene_test_48	0.25	150	sample14	38	112	BB			26	0	test_escape	0.4	60	90	9	gene_test_48	X	female	17
gene_test_48	0.25	150	sample15	38	112	BB			26	0	test_escape	0.5	75	75	14	gene_test_48	X	female	12
gene_test_48	0.25	150	sample16	38	112	MM	0.9	0.01	26	0	test_escape	0.5	75	75	14	gene_test_48	X	female	12
gene_test_48	0.25	150	sample17	38	112	MM	0.9	0.01	26	0	test_escape	0.4	60	90	12	gene_test_48	X	female	14
gene_test_48	0.25	150	sample18	38	112	MM	0.9	0.01	26	0	test_escape	0.4	60	90	10	gene_test_48	X	female	16
gene_test_48	0.25	150	sample19	38	112	BB			26	0	test_escape	0.5	75	75	15	gene_test_48	X	female	11
gene_test_48	0.25	150	sample20	38	112	BB			26	0	test_escape	0.5	75	75	10	gene_test_48	X	female	16
gene_test_48	0.1	500	sample21	50.8	449.2	BB			26	0	test_escape	0.5	250	250	16	gene_test_48	X	female	10
gene_test_48	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	26	0	test_escape	0.4	200	300	11	gene_test_48	X	female	15
gene_test_48	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	26	0	test_escape	0.4	200	300	11	gene_test_48	X	female	15
gene_test_48	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	26	0	test_escape	0.5	250	250	16	gene_test_48	X	female	10
gene_test_48	0.1	500	sample25	50.8	449.2	BB			26	0	test_escape	0.5	250	250	14	gene_test_48	X	female	12
gene_test_48	0.1	500	sample26	50.8	449.2	BB			26	0	test_escape	0.4	200	300	9	gene_test_48	X	female	17
gene_test_48	0.1	500	sample27	50.8	449.2	BB			26	0	test_escape	0.4	200	300	11	gene_test_48	X	female	15
gene_test_48	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	26	0	test_escape	0.4	200	300	5	gene_test_48	X	female	21
gene_test_48	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	26	0	test_escape	0.5	250	250	13	gene_test_48	X	female	13
gene_test_48	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	26	0	test_escape	0.5	250	250	13	gene_test_48	X	female	13
gene_test_48	0.25	500	sample31	125.5	374.5	BB			26	0	test_escape	0.5	250	250	10	gene_test_48	X	female	16
gene_test_48	0.25	500	sample32	125.5	374.5	BB			26	0	test_escape	0.4	200	300	12	gene_test_48	X	female	14
gene_test_48	0.25	500	sample33	125.5	374.5	BB			26	0	test_escape	0.5	250	250	12	gene_test_48	X	female	14
gene_test_48	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	26	0	test_escape	0.4	200	300	11	gene_test_48	X	female	15
gene_test_48	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	26	0	test_escape	0.5	250	250	11	gene_test_48	X	female	15
gene_test_48	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	26	0	test_escape	0.5	250	250	12	gene_test_48	X	female	14
gene_test_48	0.25	500	sample37	125.5	374.5	BB			26	0	test_escape	0.4	200	300	8	gene_test_48	X	female	18
gene_test_48	0.25	500	sample38	125.5	374.5	BB			26	0	test_escape	0.4	200	300	7	gene_test_48	X	female	19
gene_test_48	0.25	500	sample39	125.5	374.5	BB			26	0	test_escape	0.4	200	300	11	gene_test_48	X	female	15
gene_test_48	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	26	0	test_escape	0.5	250	250	15	gene_test_48	X	female	11
gene_test_49	0.1	150	sample1	15.8	134.2	BB			182	0	test_subject				18	gene_test_49	X	female	164
gene_test_49	0.1	150	sample2	15.8	134.2	BB			182	0	test_subject				15	gene_test_49	X	female	167
gene_test_49	0.1	150	sample3	15.8	134.2	BB			182	0	test_subject				22	gene_test_49	X	female	160
gene_test_49	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	182	0	test_subject				12	gene_test_49	X	female	170
gene_test_49	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	182	0	test_subject				18	gene_test_49	X	female	164
gene_test_49	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	182	0	test_subject				31	gene_test_49	X	female	151
gene_test_49	0.1	150	sample7	15.8	134.2	BB			182	0	test_subject				22	gene_test_49	X	female	160
gene_test_49	0.1	150	sample8	15.8	134.2	BB			182	0	test_subject				10	gene_test_49	X	female	172
gene_test_49	0.1	150	sample9	15.8	134.2	BB			182	0	test_subject				25	gene_test_49	X	female	157
gene_test_49	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	182	0	test_subject				19	gene_test_49	X	female	163
gene_test_49	0.25	150	sample11	38	112	MM	0.9	0.01	182	0	test_subject				52	gene_test_49	X	female	130
gene_test_49	0.25	150	sample12	38	112	MM	0.9	0.01	182	0	test_subject				50	gene_test_49	X	female	132
gene_test_49	0.25	150	sample13	38	112	BB			182	0	test_subject				56	gene_test_49	X	female	126
gene_test_49	0.25	150	sample14	38	112	BB			182	0	test_subject				49	gene_test_49	X	female	133
gene_test_49	0.25	150	sample15	38	112	BB			182	0	test_subject				45	gene_test_49	X	female	137
gene_test_49	0.25	150	sample16	38	112	MM	0.9	0.01	182	0	test_subject				34	gene_test_49	X	female	148
gene_test_49	0.25	150	sample17	38	112	MM	0.9	0.01	182	0	test_subject				51	gene_test_49	X	female	131
gene_test_49	0.25	150	sample18	38	112	MM	0.9	0.01	182	0	test_subject				40	gene_test_49	X	female	142
gene_test_49	0.25	150	sample19	38	112	BB			182	0	test_subject				49	gene_test_49	X	female	133
gene_test_49	0.25	150	sample20	38	112	BB			182	0	test_subject				51	gene_test_49	X	female	131
gene_test_49	0.1	500	sample21	50.8	449.2	BB			182	0	test_subject				15	gene_test_49	X	female	167
gene_test_49	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	182	0	test_subject				30	gene_test_49	X	female	152
gene_test_49	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	182	0	test_subject				16	gene_test_49	X	female	166
gene_test_49	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	182	0	test_subject				15	gene_test_49	X	female	167
gene_test_49	0.1	500	sample25	50.8	449.2	BB			182	0	test_subject				30	gene_test_49	X	female	152
gene_test_49	0.1	500	sample26	50.8	449.2	BB			182	0	test_subject				17	gene_test_49	X	female	165
gene_test_49	0.1	500	sample27	50.8	449.2	BB			182	0	test_subject				11	gene_test_49	X	female	171
gene_test_49	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	182	0	test_subject				14	gene_test_49	X	female	168
gene_test_49	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	182	0	test_subject				21	gene_test_49	X	female	161
gene_test_49	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	182	0	test_subject				12	gene_test_49	X	female	170
gene_test_49	0.25	500	sample31	125.5	374.5	BB			182	0	test_subject				47	gene_test_49	X	female	135
gene_test_49	0.25	500	sample32	125.5	374.5	BB			182	0	test_subject				37	gene_test_49	X	female	145
gene_test_49	0.25	500	sample33	125.5	374.5	BB			182	0	test_subject				51	gene_test_49	X	female	131
gene_test_49	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	182	0	test_subject				43	gene_test_49	X	female	139
gene_test_49	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	182	0	test_subject				43	gene_test_49	X	female	139
gene_test_49	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	182	0	test_subject				48	gene_test_49	X	female	134
gene_test_49	0.25	500	sample37	125.5	374.5	BB			182	0	test_subject				48	gene_test_49	X	female	134
gene_test_49	0.25	500	sample38	125.5	374.5	BB			182	0	test_subject				37	gene_test_49	X	female	145
gene_test_49	0.25	500	sample39	125.5	374.5	BB			182	0	test_subject				41	gene_test_49	X	female	141
gene_test_49	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	182	0	test_subject				56	gene_test_49	X	female	126
gene_test_5	0.1	150	sample1	15.8	134.2	BB			129	0	test_escape	0.5	75	75	62	gene_test_5	X	female	67
gene_test_5	0.1	150	sample2	15.8	134.2	BB			129	0	test_escape	0.4	60	90	45	gene_test_5	X	female	84
gene_test_5	0.1	150	sample3	15.8	134.2	BB			129	0	test_escape	0.5	75	75	58	gene_test_5	X	female	71
gene_test_5	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	129	0	test_escape	0.5	75	75	57	gene_test_5	X	female	72
gene_test_5	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	129	0	test_escape	0.5	75	75	57	gene_test_5	X	female	72
gene_test_5	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	129	0	test_escape	0.5	75	75	59	gene_test_5	X	female	70
gene_test_5	0.1	150	sample7	15.8	134.2	BB			129	0	test_escape	0.4	60	90	37	gene_test_5	X	female	92
gene_test_5	0.1	150	sample8	15.8	134.2	BB			129	0	test_escape	0.4	60	90	61	gene_test_5	X	female	68
gene_test_5	0.1	150	sample9	15.8	134.2	BB			129	0	test_escape	0.5	75	75	77	gene_test_5	X	female	52
gene_test_5	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	129	0	test_escape	0.4	60	90	48	gene_test_5	X	female	81
gene_test_5	0.25	150	sample11	38	112	MM	0.9	0.01	129	0	test_escape	0.4	60	90	43	gene_test_5	X	female	86
gene_test_5	0.25	150	sample12	38	112	MM	0.9	0.01	129	0	test_escape	0.5	75	75	70	gene_test_5	X	female	59
gene_test_5	0.25	150	sample13	38	112	BB			129	0	test_escape	0.4	60	90	54	gene_test_5	X	female	75
gene_test_5	0.25	150	sample14	38	112	BB			129	0	test_escape	0.4	60	90	49	gene_test_5	X	female	80
gene_test_5	0.25	150	sample15	38	112	BB			129	0	test_escape	0.4	60	90	30	gene_test_5	X	female	99
gene_test_5	0.25	150	sample16	38	112	MM	0.9	0.01	129	0	test_escape	0.4	60	90	55	gene_test_5	X	female	74
gene_test_5	0.25	150	sample17	38	112	MM	0.9	0.01	129	0	test_escape	0.5	75	75	73	gene_test_5	X	female	56
gene_test_5	0.25	150	sample18	38	112	MM	0.9	0.01	129	0	test_escape	0.5	75	75	53	gene_test_5	X	female	76
gene_test_5	0.25	150	sample19	38	112	BB			129	0	test_escape	0.5	75	75	51	gene_test_5	X	female	78
gene_test_5	0.25	150	sample20	38	112	BB			129	0	test_escape	0.5	75	75	57	gene_test_5	X	female	72
gene_test_5	0.1	500	sample21	50.8	449.2	BB			129	0	test_escape	0.5	250	250	78	gene_test_5	X	female	51
gene_test_5	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	129	0	test_escape	0.4	200	300	52	gene_test_5	X	female	77
gene_test_5	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	129	0	test_escape	0.5	250	250	67	gene_test_5	X	female	62
gene_test_5	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	129	0	test_escape	0.4	200	300	44	gene_test_5	X	female	85
gene_test_5	0.1	500	sample25	50.8	449.2	BB			129	0	test_escape	0.4	200	300	57	gene_test_5	X	female	72
gene_test_5	0.1	500	sample26	50.8	449.2	BB			129	0	test_escape	0.5	250	250	67	gene_test_5	X	female	62
gene_test_5	0.1	500	sample27	50.8	449.2	BB			129	0	test_escape	0.5	250	250	60	gene_test_5	X	female	69
gene_test_5	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	129	0	test_escape	0.5	250	250	55	gene_test_5	X	female	74
gene_test_5	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	129	0	test_escape	0.4	200	300	51	gene_test_5	X	female	78
gene_test_5	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	129	0	test_escape	0.4	200	300	57	gene_test_5	X	female	72
gene_test_5	0.25	500	sample31	125.5	374.5	BB			129	0	test_escape	0.5	250	250	65	gene_test_5	X	female	64
gene_test_5	0.25	500	sample32	125.5	374.5	BB			129	0	test_escape	0.5	250	250	63	gene_test_5	X	female	66
gene_test_5	0.25	500	sample33	125.5	374.5	BB			129	0	test_escape	0.4	200	300	53	gene_test_5	X	female	76
gene_test_5	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	129	0	test_escape	0.5	250	250	66	gene_test_5	X	female	63
gene_test_5	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	129	0	test_escape	0.5	250	250	73	gene_test_5	X	female	56
gene_test_5	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	129	0	test_escape	0.5	250	250	77	gene_test_5	X	female	52
gene_test_5	0.25	500	sample37	125.5	374.5	BB			129	0	test_escape	0.4	200	300	41	gene_test_5	X	female	88
gene_test_5	0.25	500	sample38	125.5	374.5	BB			129	0	test_escape	0.5	250	250	54	gene_test_5	X	female	75
gene_test_5	0.25	500	sample39	125.5	374.5	BB			129	0	test_escape	0.4	200	300	58	gene_test_5	X	female	71
gene_test_5	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	129	0	test_escape	0.5	250	250	75	gene_test_5	X	female	54
gene_test_50	0.1	150	sample1	15.8	134.2	BB			84	0	test_escape	0.5	75	75	32	gene_test_50	X	female	52
gene_test_50	0.1	150	sample2	15.8	134.2	BB			84	0	test_escape	0.4	60	90	37	gene_test_50	X	female	47
gene_test_50	0.1	150	sample3	15.8	134.2	BB			84	0	test_escape	0.5	75	75	53	gene_test_50	X	female	31
gene_test_50	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	84	0	test_escape	0.5	75	75	47	gene_test_50	X	female	37
gene_test_50	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	84	0	test_escape	0.5	75	75	42	gene_test_50	X	female	42
gene_test_50	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	84	0	test_escape	0.4	60	90	34	gene_test_50	X	female	50
gene_test_50	0.1	150	sample7	15.8	134.2	BB			84	0	test_escape	0.4	60	90	36	gene_test_50	X	female	48
gene_test_50	0.1	150	sample8	15.8	134.2	BB			84	0	test_escape	0.4	60	90	40	gene_test_50	X	female	44
gene_test_50	0.1	150	sample9	15.8	134.2	BB			84	0	test_escape	0.4	60	90	37	gene_test_50	X	female	47
